date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:33:13	58920/58920	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/ticket-detail.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/ticket-detail.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:13	96693/96693	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/ourclients.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/ourclients.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:13	67038/67038	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/profile.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/profile.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:14	83369/83369	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/members.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/members.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:14	74401/74401	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/employee-profile.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/employee-profile.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:14	52162/52162	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/holidays.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/holidays.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:15	71987/71987	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/attendance-employees.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/attendance-employees.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:15	94077/94077	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/attendance.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/attendance.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:15	58267/58267	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/leave-request.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/leave-request.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:15	53768/53768	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/department.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/department.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:16	55980/55980	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/loan.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/loan.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:16	70249/70249	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/invoices.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/invoices.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:16	44148/44148	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/payments.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/payments.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:16	56629/56629	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/expenses.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/expenses.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:17	45473/45473	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/create-invoice.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/create-invoice.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:17	48268/48268	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/salaryslip.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/salaryslip.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:17	41868/41868	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/calendar.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/calendar.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:17	48311/48311	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/chat.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/chat.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:17	51854/51854	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/charts.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/charts.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:18	53602/53602	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/forms.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/forms.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:18	63860/63860	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/table.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/table.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:18	65523/65523	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/review.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/review.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:18	1137096/1137096	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:08%20GMT	https://pixelwibes.com/template/my-task/html/dist/icon.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/icon.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:19	90530/90530	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/contact.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/contact.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:19	75380/75380	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:09%20GMT	https://pixelwibes.com/template/my-task/html/dist/widgets.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/widgets.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:19	41794/41794	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:09%20GMT	https://pixelwibes.com/template/my-task/html/dist/todo-list.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/todo-list.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:20	37884/37884	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:58%20GMT	https://pixelwibes.com/template/my-task/html/dist/ui-elements/ui-alerts.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/ui-elements/ui-alerts.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:20	42467/42467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:07%20GMT	https://pixelwibes.com/template/my-task/html/dist/help.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/help.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:20	1305/1305	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar2.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar2.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:20	1304/1304	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar1.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar1.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:20	1204/1204	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar3.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar3.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:21	1081/1081	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar4.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar4.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:21	1304/1304	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar7.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar7.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:21	1305/1305	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar8.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar8.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:21	1336/1336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar5.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar5.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:22	1146/1146	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar6.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar6.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:22	8547/8547	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/profile_av.png	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/profile_av.png	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:22	6223/6223	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:58%20GMT	https://pixelwibes.com/template/my-task/html/dist/ui-elements/auth-signin.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/ui-elements/auth-signin.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:22	6493/6493	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2008:01:58%20GMT	https://pixelwibes.com/template/my-task/html/dist/ui-elements/auth-signup.html	D:/template/Task/pixelwibes.com/template/my-task/html/dist/ui-elements/auth-signup.html	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:23	32467/32467	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/interview.svg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/interview.svg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:23	13110/13110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar2.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar2.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:23	11581/11581	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar9.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar9.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:23	12337/12337	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar12.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar12.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:24	13110/13110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar8.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar8.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:24	17186/17186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar7.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar7.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:24	11581/11581	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar3.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar3.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:24	11864/11864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar5.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar5.jpg	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:25	164552/164552	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2018:09:34%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/bundles/libscripts.bundle.js	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/bundles/libscripts.bundle.js	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:25	523203/523203	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2018:09:36%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/bundles/apexcharts.bundle.js	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/bundles/apexcharts.bundle.js	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:25	3942/3942	---M-Z	200	added ('OK')	text/javascript	etag:%221701308-f66-61d7506479e80-gzip%22	https://pixelwibes.com/template/my-task/html/js/template.js	D:/template/Task/pixelwibes.com/template/my-task/html/js/template.js	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:33:25	5684/5684	---M-Z	200	added ('OK')	text/javascript	etag:%221701304-1634-61d7506479e80-gzip%22	https://pixelwibes.com/template/my-task/html/js/page/hr.js	D:/template/Task/pixelwibes.com/template/my-task/html/js/page/hr.js	(from https://pixelwibes.com/template/my-task/html/dist/index.html)
02:34:09	1094407/1094407	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.eot	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.eot	(from https://pixelwibes.com/template/my-task/html/dist/assets/css/my-task.style.min.css)
02:34:09	645604/645604	---M--	200	added ('OK')	font/woff	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.woff	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.woff	(from https://pixelwibes.com/template/my-task/html/dist/assets/css/my-task.style.min.css)
02:34:09	1094407/1094407	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.eot?	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofontd41d.eot	(from https://pixelwibes.com/template/my-task/html/dist/assets/css/my-task.style.min.css)
02:34:10	3929/3929	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/plugin/datatables/responsive.dataTables.min.css	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/plugin/datatables/responsive.dataTables.min.css	(from https://pixelwibes.com/template/my-task/html/dist/project-dashboard.html)
02:34:10	5384/5384	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/plugin/datatables/dataTables.bootstrap5.min.css	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/plugin/datatables/dataTables.bootstrap5.min.css	(from https://pixelwibes.com/template/my-task/html/dist/project-dashboard.html)
02:34:10	1041096/1041096	---M--	200	added ('OK')	font/ttf	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.ttf	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.ttf	(from https://pixelwibes.com/template/my-task/html/dist/assets/css/my-task.style.min.css)
02:34:10	2363342/2363342	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.svg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/fonts/icofont/fonts/icofont.svg	(from https://pixelwibes.com/template/my-task/html/dist/assets/css/my-task.style.min.css)
02:34:11	33403/33403	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/task-view.svg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/task-view.svg	(from https://pixelwibes.com/template/my-task/html/dist/project-dashboard.html)
02:34:11	100995/100995	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2018:09:38%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/bundles/dataTables.bundle.js	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/bundles/dataTables.bundle.js	(from https://pixelwibes.com/template/my-task/html/dist/project-dashboard.html)
02:34:11	6405/6405	---M-Z	200	added ('OK')	text/javascript	etag:%221701305-1905-61d7506479e80-gzip%22	https://pixelwibes.com/template/my-task/html/js/page/index.js	D:/template/Task/pixelwibes.com/template/my-task/html/js/page/index.js	(from https://pixelwibes.com/template/my-task/html/dist/project-dashboard.html)
02:34:11	1081/1081	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar10.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar10.jpg	(from https://pixelwibes.com/template/my-task/html/dist/projects.html)
02:34:12	1336/1336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar11.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar11.jpg	(from https://pixelwibes.com/template/my-task/html/dist/projects.html)
02:34:12	1204/1204	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar9.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/xs/avatar9.jpg	(from https://pixelwibes.com/template/my-task/html/dist/projects.html)
02:34:12	7609/7609	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2017:45:14%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/plugin/nestable/jquery-nestable.css	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/plugin/nestable/jquery-nestable.css	(from https://pixelwibes.com/template/my-task/html/dist/task.html)
02:34:13	7381/7381	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2018:09:38%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/bundles/nestable.bundle.js	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/bundles/nestable.bundle.js	(from https://pixelwibes.com/template/my-task/html/dist/task.html)
02:34:13	509/509	---M-Z	200	added ('OK')	text/javascript	etag:%221701306-1fd-61d7506479e80-gzip%22	https://pixelwibes.com/template/my-task/html/js/page/task.js	D:/template/Task/pixelwibes.com/template/my-task/html/js/page/task.js	(from https://pixelwibes.com/template/my-task/html/dist/task.html)
02:34:13	17410/17410	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar10.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar10.jpg	(from https://pixelwibes.com/template/my-task/html/dist/ourclients.html)
02:34:14	11864/11864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar11.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar11.jpg	(from https://pixelwibes.com/template/my-task/html/dist/ourclients.html)
02:34:14	12337/12337	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar6.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar6.jpg	(from https://pixelwibes.com/template/my-task/html/dist/ourclients.html)
02:34:14	17186/17186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar1.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar1.jpg	(from https://pixelwibes.com/template/my-task/html/dist/ourclients.html)
02:34:15	17410/17410	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar4.jpg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/lg/avatar4.jpg	(from https://pixelwibes.com/template/my-task/html/dist/members.html)
02:34:15	662/662	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2017%20Jul%202024%2017:45:12%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/images/logo.svg	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/images/logo.svg	(from https://pixelwibes.com/template/my-task/html/dist/create-invoice.html)
02:34:16	15965/15965	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2018:09:38%20GMT	https://pixelwibes.com/template/my-task/html/dist/assets/bundles/invoice.bundle.js	D:/template/Task/pixelwibes.com/template/my-task/html/dist/assets/bundles/invoice.bundle.js	(from https://pixelwibes.com/template/my-task/html/dist/create-invoice.html)
